origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2017.0,3.0,7,17,,,,130.0,3.4523399999999995,3.972883825199999,,,9.0,2017-03-08 01:00:00
EWR,2017.0,3.0,7,18,,,,90.0,3.4523399999999995,3.972883825199999,,,8.0,2017-03-08 02:00:00
EWR,2017.0,3.0,7,19,,,,80.0,4.60312,5.297178433599999,,,8.0,2017-03-08 03:00:00
EWR,2017.0,3.0,7,20,,,,90.0,6.904679999999999,7.945767650399998,,,6.0,2017-03-08 04:00:00
EWR,2017.0,3.0,7,21,,,,80.0,5.7539,6.621473041999999,,,9.0,2017-03-08 05:00:00
EWR,2017.0,3.0,7,22,,,,80.0,4.60312,5.297178433599999,,,9.0,2017-03-08 06:00:00
EWR,2017.0,3.0,7,23,,,,50.0,3.4523399999999995,3.972883825199999,,,9.0,2017-03-08 07:00:00
EWR,2017.0,3.0,8,0,,,,70.0,3.4523399999999995,3.972883825199999,,,10.0,2017-03-08 08:00:00
EWR,2017.0,3.0,8,1,,,,0.0,0.0,0.0,,,10.0,2017-03-08 09:00:00
EWR,2017.0,3.0,8,2,,,,0.0,0.0,0.0,,,10.0,2017-03-08 10:00:00
EWR,2017.0,3.0,8,3,,,,250.0,3.4523399999999995,3.972883825199999,,,10.0,2017-03-08 11:00:00
EWR,2017.0,3.0,8,4,,,,0.0,0.0,0.0,,,10.0,2017-03-08 12:00:00
EWR,2017.0,3.0,8,5,,,,190.0,11.5078,13.242946083999998,,,10.0,2017-03-08 13:00:00
EWR,2017.0,3.0,8,6,,,,180.0,9.20624,10.594356867199998,,,10.0,2017-03-08 14:00:00
EWR,2017.0,3.0,8,7,,,,190.0,6.904679999999999,7.945767650399998,,,10.0,2017-03-08 15:00:00
EWR,2017.0,3.0,8,8,,,,190.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-08 16:00:00
EWR,2017.0,3.0,8,9,,,,200.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-08 17:00:00
EWR,2017.0,3.0,8,10,,,,220.0,11.5078,13.242946083999998,,,10.0,2017-03-08 18:00:00
EWR,2017.0,3.0,8,11,,,,,,,,,8.0,2017-03-08 19:00:00
EWR,2017.0,3.0,8,12,,,,,,,,,10.0,2017-03-08 20:00:00
EWR,2017.0,3.0,8,13,,,,290.0,12.658579999999999,14.567240692399997,,,9.0,2017-03-08 21:00:00
EWR,2017.0,3.0,8,14,,,,290.0,16.11092,18.5401245176,,,10.0,2017-03-08 22:00:00
EWR,2017.0,3.0,8,15,,,,280.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-08 23:00:00
EWR,2017.0,3.0,8,16,,,,280.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-09 00:00:00
EWR,2017.0,3.0,8,17,,,,280.0,18.41248,21.188713734399997,,,10.0,2017-03-09 01:00:00
EWR,2017.0,3.0,8,18,,,,260.0,19.56326,22.5130083428,,,10.0,2017-03-09 02:00:00
EWR,2017.0,3.0,8,19,,,,,,,,,10.0,2017-03-09 03:00:00
EWR,2017.0,3.0,8,20,,,,240.0,18.41248,21.188713734399997,,,10.0,2017-03-09 04:00:00
EWR,2017.0,3.0,8,21,60.4,17.4,18.56,250.0,13.809359999999998,15.891535300799996,0.0,1012.5,10.0,2017-03-09 05:00:00
EWR,2017.0,3.0,8,22,58.5,17.2,19.69,230.0,8.05546,9.2700622588,0.0,1011.9,10.0,2017-03-09 06:00:00
EWR,2017.0,3.0,8,23,58.1,17.6,20.32,230.0,10.357019999999999,11.918651475599997,0.0,1011.9,10.0,2017-03-09 07:00:00
EWR,2017.0,3.0,9,0,57.6,18.9,21.88,220.0,8.05546,9.2700622588,0.0,1012.2,10.0,2017-03-09 08:00:00
EWR,2017.0,3.0,9,1,54.9,19.4,24.65,230.0,6.904679999999999,7.945767650399998,0.0,1012.5,10.0,2017-03-09 09:00:00
EWR,2017.0,3.0,9,2,55.0,17.8,22.93,260.0,10.357019999999999,11.918651475599997,0.0,1013.2,10.0,2017-03-09 10:00:00
EWR,2017.0,3.0,9,3,55.4,16.3,21.18,260.0,18.41248,21.188713734399997,0.0,1013.2,10.0,2017-03-09 11:00:00
EWR,2017.0,3.0,9,4,55.6,15.8,20.58,250.0,11.5078,13.242946083999998,0.0,1013.2,10.0,2017-03-09 12:00:00
EWR,2017.0,3.0,9,5,54.7,13.3,19.06,270.0,16.11092,18.5401245176,0.0,1013.5,10.0,2017-03-09 13:00:00
EWR,2017.0,3.0,9,6,54.0,14.0,20.16,260.0,11.5078,13.242946083999998,0.0,1013.9,10.0,2017-03-09 14:00:00
EWR,2017.0,3.0,9,7,54.3,13.8,19.77,270.0,16.11092,18.5401245176,0.0,1013.5,10.0,2017-03-09 15:00:00
EWR,2017.0,3.0,9,8,53.6,15.1,21.47,270.0,13.809359999999998,15.891535300799996,0.0,1013.9,10.0,2017-03-09 16:00:00
EWR,2017.0,3.0,9,9,52.3,16.9,24.35,270.0,13.809359999999998,15.891535300799996,0.0,1014.2,10.0,2017-03-09 17:00:00
EWR,2017.0,3.0,9,10,52.0,15.1,22.77,260.0,10.357019999999999,11.918651475599997,0.0,1014.6,10.0,2017-03-09 18:00:00
EWR,2017.0,3.0,9,11,51.1,14.2,22.63,270.0,13.809359999999998,15.891535300799996,0.0,1014.9,10.0,2017-03-09 19:00:00
EWR,2017.0,3.0,9,12,52.9,13.6,20.63,270.0,11.5078,13.242946083999998,0.0,1015.2,10.0,2017-03-09 20:00:00
EWR,2017.0,3.0,9,13,54.9,11.7,17.63,300.0,21.864819999999998,25.161597559599997,0.0,1015.6,10.0,2017-03-09 21:00:00
EWR,2017.0,3.0,9,14,56.7,10.6,15.73,290.0,14.960139999999999,17.215829909199996,0.0,1015.2,10.0,2017-03-09 22:00:00
EWR,2017.0,3.0,9,15,57.6,8.1,13.61,270.0,18.41248,21.188713734399997,0.0,1015.2,10.0,2017-03-09 23:00:00
EWR,2017.0,3.0,9,16,58.5,8.4,13.36,300.0,19.56326,22.5130083428,0.0,1014.2,10.0,2017-03-10 00:00:00
EWR,2017.0,3.0,9,17,60.3,7.0,11.76,290.0,14.960139999999999,17.215829909199996,0.0,1013.5,10.0,2017-03-10 01:00:00
EWR,2017.0,3.0,9,18,,,,,,,,,,2017-03-10 02:00:00
EWR,2017.0,3.0,9,19,,,,,,,,,10.0,2017-03-10 03:00:00
EWR,2017.0,3.0,9,20,,,,,,,,,10.0,2017-03-10 04:00:00
EWR,2017.0,3.0,9,21,,,,,,,,,10.0,2017-03-10 05:00:00
EWR,2017.0,3.0,9,22,,,,,,,,,10.0,2017-03-10 06:00:00
EWR,2017.0,3.0,9,23,,,,350.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-10 07:00:00
EWR,2017.0,3.0,10,0,,,,330.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-10 08:00:00
EWR,2017.0,3.0,10,1,,,,330.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-10 09:00:00
EWR,2017.0,3.0,10,2,,,,330.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-10 10:00:00
EWR,2017.0,3.0,10,3,,,,340.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-10 11:00:00
EWR,2017.0,3.0,10,4,,,,330.0,5.7539,6.621473041999999,,,10.0,2017-03-10 12:00:00
EWR,2017.0,3.0,10,5,,,,350.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-10 13:00:00
EWR,2017.0,3.0,10,6,,,,350.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-10 14:00:00
EWR,2017.0,3.0,10,7,,,,360.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-10 15:00:00
EWR,2017.0,3.0,10,8,,,,10.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-10 16:00:00
EWR,2017.0,3.0,10,9,,,,20.0,11.5078,13.242946083999998,,,10.0,2017-03-10 17:00:00
EWR,2017.0,3.0,10,10,,,,30.0,11.5078,13.242946083999998,,,10.0,2017-03-10 18:00:00
EWR,2017.0,3.0,10,11,,,,10.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-10 19:00:00
EWR,2017.0,3.0,10,12,,,,10.0,18.41248,21.188713734399997,,,1.0,2017-03-10 20:00:00
EWR,2017.0,3.0,10,13,,,,20.0,12.658579999999999,14.567240692399997,0.01,,1.0,2017-03-10 21:00:00
EWR,2017.0,3.0,10,14,,,,10.0,13.809359999999998,15.891535300799996,0.01,,0.5,2017-03-10 22:00:00
EWR,2017.0,3.0,10,15,,,,20.0,13.809359999999998,15.891535300799996,,,0.5,2017-03-10 23:00:00
EWR,2017.0,3.0,10,16,,,,360.0,13.809359999999998,15.891535300799996,,,0.5,2017-03-11 00:00:00
EWR,2017.0,3.0,10,17,,,,340.0,16.11092,18.5401245176,,,1.0,2017-03-11 01:00:00
EWR,2017.0,3.0,10,18,,,,320.0,14.960139999999999,17.215829909199996,0.01,,2.0,2017-03-11 02:00:00
EWR,2017.0,3.0,10,19,,,,330.0,12.658579999999999,14.567240692399997,,,9.0,2017-03-11 03:00:00
EWR,2017.0,3.0,10,20,,,,320.0,16.11092,18.5401245176,,,10.0,2017-03-11 04:00:00
EWR,2017.0,3.0,10,21,,,,330.0,18.41248,21.188713734399997,,,10.0,2017-03-11 05:00:00
EWR,2017.0,3.0,10,22,,,,300.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-11 06:00:00
EWR,2017.0,3.0,10,23,,,,310.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-11 07:00:00
EWR,2017.0,3.0,11,0,,,,310.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-11 08:00:00
EWR,2017.0,3.0,11,1,,,,320.0,18.41248,21.188713734399997,,,10.0,2017-03-11 09:00:00
EWR,2017.0,3.0,11,2,,,,330.0,25.317159999999998,29.134481384799994,,,10.0,2017-03-11 10:00:00
EWR,2017.0,3.0,11,3,,,,310.0,16.11092,18.5401245176,,,10.0,2017-03-11 11:00:00
EWR,2017.0,3.0,11,4,,,,,,,,,10.0,2017-03-11 12:00:00
EWR,2017.0,3.0,11,5,,,,,,,,,10.0,2017-03-11 13:00:00
EWR,2017.0,3.0,11,6,,,,300.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-11 14:00:00
EWR,2017.0,3.0,11,7,,,,,,,,,10.0,2017-03-11 15:00:00
EWR,2017.0,3.0,11,8,,,,290.0,16.11092,18.5401245176,,,10.0,2017-03-11 16:00:00
EWR,2017.0,3.0,11,9,,,,300.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-11 17:00:00
EWR,2017.0,3.0,11,10,,,,290.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-11 18:00:00
EWR,2017.0,3.0,11,11,,,,280.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-11 19:00:00
EWR,2017.0,3.0,11,12,,,,270.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-11 20:00:00
EWR,2017.0,3.0,11,13,,,,270.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-11 21:00:00
EWR,2017.0,3.0,11,14,,,,280.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-11 22:00:00
EWR,2017.0,3.0,11,15,,,,,,,,,10.0,2017-03-11 23:00:00
EWR,2017.0,3.0,11,16,,,,280.0,18.41248,21.188713734399997,,,10.0,2017-03-12 00:00:00
EWR,2017.0,3.0,11,17,,,,,,,,,10.0,2017-03-12 01:00:00
EWR,2017.0,3.0,11,18,,,,,,,,,10.0,2017-03-12 02:00:00
EWR,2017.0,3.0,11,19,,,,290.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-12 03:00:00
EWR,2017.0,3.0,11,20,,,,280.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-12 04:00:00
EWR,2017.0,3.0,11,21,,,,270.0,26.46794,30.458775993199996,,,10.0,2017-03-12 05:00:00
EWR,2017.0,3.0,11,22,,,,290.0,18.41248,21.188713734399997,,,10.0,2017-03-12 06:00:00
EWR,2017.0,3.0,11,23,,,,270.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-12 07:00:00
EWR,2017.0,3.0,12,0,,,,300.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-12 08:00:00
EWR,2017.0,3.0,12,1,,,,320.0,11.5078,13.242946083999998,,,10.0,2017-03-12 09:00:00
EWR,2017.0,3.0,12,3,,,,300.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-12 10:00:00
EWR,2017.0,3.0,12,4,,,,310.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-12 11:00:00
EWR,2017.0,3.0,12,5,,,,300.0,11.5078,13.242946083999998,,,10.0,2017-03-12 12:00:00
EWR,2017.0,3.0,12,6,,,,290.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-12 13:00:00
EWR,2017.0,3.0,12,7,,,,290.0,9.20624,10.594356867199998,,,10.0,2017-03-12 14:00:00
EWR,2017.0,3.0,12,8,,,,280.0,16.11092,18.5401245176,,,10.0,2017-03-12 15:00:00
EWR,2017.0,3.0,12,9,,,,300.0,16.11092,18.5401245176,,,10.0,2017-03-12 16:00:00
EWR,2017.0,3.0,12,10,,,,320.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-12 17:00:00
EWR,2017.0,3.0,12,11,,,,340.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-12 18:00:00
EWR,2017.0,3.0,12,12,,,,320.0,8.05546,9.2700622588,,,10.0,2017-03-12 19:00:00
EWR,2017.0,3.0,12,13,,,,310.0,8.05546,9.2700622588,,,10.0,2017-03-12 20:00:00
EWR,2017.0,3.0,12,14,,,,300.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-12 21:00:00
EWR,2017.0,3.0,12,15,,,,300.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-12 22:00:00
EWR,2017.0,3.0,12,16,,,,280.0,16.11092,18.5401245176,,,10.0,2017-03-12 23:00:00
EWR,2017.0,3.0,12,17,,,,270.0,18.41248,21.188713734399997,,,10.0,2017-03-13 00:00:00
EWR,2017.0,3.0,12,18,,,,290.0,19.56326,22.5130083428,,,10.0,2017-03-13 01:00:00
EWR,2017.0,3.0,12,19,,,,300.0,18.41248,21.188713734399997,,,10.0,2017-03-13 02:00:00
EWR,2017.0,3.0,12,20,,,,270.0,19.56326,22.5130083428,,,10.0,2017-03-13 03:00:00
EWR,2017.0,3.0,12,21,,,,280.0,24.166379999999997,27.810186776399995,,,10.0,2017-03-13 04:00:00
EWR,2017.0,3.0,12,22,,,,320.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-13 05:00:00
EWR,2017.0,3.0,12,23,,,,310.0,16.11092,18.5401245176,,,10.0,2017-03-13 06:00:00
EWR,2017.0,3.0,13,0,,,,310.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-13 07:00:00
EWR,2017.0,3.0,13,1,,,,320.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-13 08:00:00
EWR,2017.0,3.0,13,2,,,,310.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-13 09:00:00
EWR,2017.0,3.0,13,3,,,,320.0,11.5078,13.242946083999998,,,10.0,2017-03-13 10:00:00
EWR,2017.0,3.0,13,4,,,,330.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-13 11:00:00
EWR,2017.0,3.0,13,5,,,,330.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-13 12:00:00
EWR,2017.0,3.0,13,6,,,,300.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-13 13:00:00
EWR,2017.0,3.0,13,7,,,,310.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-13 14:00:00
EWR,2017.0,3.0,13,8,,,,310.0,11.5078,13.242946083999998,,,10.0,2017-03-13 15:00:00
EWR,2017.0,3.0,13,9,,,,330.0,8.05546,9.2700622588,,,10.0,2017-03-13 16:00:00
EWR,2017.0,3.0,13,10,,,,340.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-13 17:00:00
EWR,2017.0,3.0,13,11,,,,340.0,8.05546,9.2700622588,,,10.0,2017-03-13 18:00:00
EWR,2017.0,3.0,13,12,,,,330.0,4.60312,5.297178433599999,,,10.0,2017-03-13 19:00:00
EWR,2017.0,3.0,13,13,,,,330.0,8.05546,9.2700622588,,,10.0,2017-03-13 20:00:00
EWR,2017.0,3.0,13,14,,,,340.0,8.05546,9.2700622588,,,10.0,2017-03-13 21:00:00
EWR,2017.0,3.0,13,15,,,,0.0,0.0,0.0,,,10.0,2017-03-13 22:00:00
EWR,2017.0,3.0,13,16,,,,0.0,0.0,0.0,,,10.0,2017-03-13 23:00:00
EWR,2017.0,3.0,13,17,,,,0.0,0.0,0.0,,,10.0,2017-03-14 00:00:00
EWR,2017.0,3.0,13,18,,,,160.0,6.904679999999999,7.945767650399998,,,10.0,2017-03-14 01:00:00
EWR,2017.0,3.0,13,19,,,,140.0,6.904679999999999,7.945767650399998,,,10.0,2017-03-14 02:00:00
EWR,2017.0,3.0,13,20,,,,170.0,5.7539,6.621473041999999,,,10.0,2017-03-14 03:00:00
EWR,2017.0,3.0,13,21,,,,110.0,9.20624,10.594356867199998,,,10.0,2017-03-14 04:00:00
EWR,2017.0,3.0,13,22,,,,130.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-14 05:00:00
EWR,2017.0,3.0,13,23,,,,140.0,9.20624,10.594356867199998,,,10.0,2017-03-14 06:00:00
EWR,2017.0,3.0,14,0,,,,150.0,5.7539,6.621473041999999,,,10.0,2017-03-14 07:00:00
EWR,2017.0,3.0,14,1,,,,140.0,6.904679999999999,7.945767650399998,,,10.0,2017-03-14 08:00:00
EWR,2017.0,3.0,14,2,,,,100.0,5.7539,6.621473041999999,,,10.0,2017-03-14 09:00:00
EWR,2017.0,3.0,14,3,,,,90.0,9.20624,10.594356867199998,,,10.0,2017-03-14 10:00:00
EWR,2017.0,3.0,14,4,,,,70.0,8.05546,9.2700622588,,,10.0,2017-03-14 11:00:00
EWR,2017.0,3.0,14,5,32.0,24.1,72.3,60.0,12.658579999999999,14.567240692399997,0.0,,2.5,2017-03-14 12:00:00
EWR,2017.0,3.0,14,6,,,,50.0,12.658579999999999,14.567240692399997,,,1.75,2017-03-14 13:00:00
EWR,2017.0,3.0,14,7,,,,40.0,14.960139999999999,17.215829909199996,0.01,,0.75,2017-03-14 14:00:00
EWR,2017.0,3.0,14,8,,,,30.0,14.960139999999999,17.215829909199996,0.01,,0.75,2017-03-14 15:00:00
EWR,2017.0,3.0,14,9,,,,20.0,17.261699999999998,19.864419125999994,0.01,,0.5,2017-03-14 16:00:00
EWR,2017.0,3.0,14,10,,,,,,,,,1.25,2017-03-14 17:00:00
EWR,2017.0,3.0,14,11,,,,,,,0.01,,1.0,2017-03-14 18:00:00
EWR,2017.0,3.0,14,12,,,,,,,0.01,,1.25,2017-03-14 19:00:00
EWR,2017.0,3.0,14,13,,,,,,,0.01,,0.75,2017-03-14 20:00:00
EWR,2017.0,3.0,14,14,,,,,,,0.03,,0.75,2017-03-14 21:00:00
EWR,2017.0,3.0,14,15,,,,,,,,,0.5,2017-03-14 22:00:00
EWR,2017.0,3.0,14,16,,,,,,,0.01,,0.75,2017-03-14 23:00:00
EWR,2017.0,3.0,14,17,,,,,,,0.04,,0.75,2017-03-15 00:00:00
EWR,2017.0,3.0,14,18,,,,,,,0.01,,1.5,2017-03-15 01:00:00
EWR,2017.0,3.0,14,19,,,,,,,0.01,,1.0,2017-03-15 02:00:00
EWR,2017.0,3.0,14,20,,,,320.0,19.56326,22.5130083428,,,3.0,2017-03-15 03:00:00
EWR,2017.0,3.0,14,21,,,,300.0,18.41248,21.188713734399997,,,3.0,2017-03-15 04:00:00
EWR,2017.0,3.0,14,22,,,,,,,,,1.5,2017-03-15 05:00:00
EWR,2017.0,3.0,14,23,,,,,,,,,10.0,2017-03-15 06:00:00
EWR,2017.0,3.0,15,0,,,,,,,,,10.0,2017-03-15 07:00:00
EWR,2017.0,3.0,15,1,,,,,,,,,10.0,2017-03-15 08:00:00
EWR,2017.0,3.0,15,2,,,,,,,,,10.0,2017-03-15 09:00:00
EWR,2017.0,3.0,15,3,,,,300.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-15 10:00:00
EWR,2017.0,3.0,15,4,,,,300.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-15 11:00:00
EWR,2017.0,3.0,15,5,,,,290.0,19.56326,22.5130083428,,,10.0,2017-03-15 12:00:00
EWR,2017.0,3.0,15,6,,,,280.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-15 13:00:00
EWR,2017.0,3.0,15,7,,,,280.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-15 14:00:00
EWR,2017.0,3.0,15,8,,,,270.0,18.41248,21.188713734399997,,,10.0,2017-03-15 15:00:00
EWR,2017.0,3.0,15,9,,,,270.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-15 16:00:00
EWR,2017.0,3.0,15,10,,,,270.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-15 17:00:00
EWR,2017.0,3.0,15,11,,,,250.0,11.5078,13.242946083999998,,,10.0,2017-03-15 18:00:00
EWR,2017.0,3.0,15,12,,,,,,,,,10.0,2017-03-15 19:00:00
EWR,2017.0,3.0,15,13,,,,260.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-15 20:00:00
EWR,2017.0,3.0,15,14,,,,,,,,,10.0,2017-03-15 21:00:00
EWR,2017.0,3.0,15,15,,,,270.0,18.41248,21.188713734399997,,,10.0,2017-03-15 22:00:00
EWR,2017.0,3.0,15,16,,,,,,,,,9.0,2017-03-15 23:00:00
EWR,2017.0,3.0,15,17,,,,,,,,,9.0,2017-03-16 00:00:00
EWR,2017.0,3.0,15,18,,,,280.0,24.166379999999997,27.810186776399995,,,9.0,2017-03-16 01:00:00
EWR,2017.0,3.0,15,19,,,,,,,,,9.0,2017-03-16 02:00:00
EWR,2017.0,3.0,15,20,,,,,,,,,9.0,2017-03-16 03:00:00
EWR,2017.0,3.0,15,21,,,,270.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-16 04:00:00
EWR,2017.0,3.0,15,22,,,,,,,,,10.0,2017-03-16 05:00:00
EWR,2017.0,3.0,15,23,,,,290.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-16 06:00:00
EWR,2017.0,3.0,16,0,,,,290.0,19.56326,22.5130083428,,,10.0,2017-03-16 07:00:00
EWR,2017.0,3.0,16,1,,,,280.0,16.11092,18.5401245176,,,10.0,2017-03-16 08:00:00
EWR,2017.0,3.0,16,2,,,,270.0,21.864819999999998,25.161597559599997,,,10.0,2017-03-16 09:00:00
EWR,2017.0,3.0,16,3,,,,290.0,16.11092,18.5401245176,,,10.0,2017-03-16 10:00:00
EWR,2017.0,3.0,16,4,,,,270.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-16 11:00:00
EWR,2017.0,3.0,16,5,,,,260.0,16.11092,18.5401245176,,,10.0,2017-03-16 12:00:00
EWR,2017.0,3.0,16,6,,,,250.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-16 13:00:00
EWR,2017.0,3.0,16,7,,,,270.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-16 14:00:00
EWR,2017.0,3.0,16,8,,,,250.0,11.5078,13.242946083999998,,,10.0,2017-03-16 15:00:00
EWR,2017.0,3.0,16,9,,,,260.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-16 16:00:00
EWR,2017.0,3.0,16,10,,,,250.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-16 17:00:00
EWR,2017.0,3.0,16,11,,,,250.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-16 18:00:00
EWR,2017.0,3.0,16,12,,,,250.0,11.5078,13.242946083999998,,,10.0,2017-03-16 19:00:00
EWR,2017.0,3.0,16,13,,,,260.0,16.11092,18.5401245176,,,10.0,2017-03-16 20:00:00
EWR,2017.0,3.0,16,14,,,,270.0,16.11092,18.5401245176,,,10.0,2017-03-16 21:00:00
EWR,2017.0,3.0,16,15,,,,260.0,20.714039999999997,23.837302951199995,,,10.0,2017-03-16 22:00:00
EWR,2017.0,3.0,16,16,,,,280.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-16 23:00:00
EWR,2017.0,3.0,16,17,,,,,,,,,10.0,2017-03-17 00:00:00
EWR,2017.0,3.0,16,18,,,,300.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-17 01:00:00
EWR,2017.0,3.0,16,19,,,,280.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-17 02:00:00
EWR,2017.0,3.0,16,20,,,,290.0,16.11092,18.5401245176,,,10.0,2017-03-17 03:00:00
EWR,2017.0,3.0,16,21,,,,,,,,,10.0,2017-03-17 04:00:00
EWR,2017.0,3.0,16,22,,,,,,,,,10.0,2017-03-17 05:00:00
EWR,2017.0,3.0,16,23,,,,300.0,17.261699999999998,19.864419125999994,,,10.0,2017-03-17 06:00:00
EWR,2017.0,3.0,17,0,,,,310.0,9.20624,10.594356867199998,,,10.0,2017-03-17 07:00:00
EWR,2017.0,3.0,17,1,,,,290.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-17 08:00:00
EWR,2017.0,3.0,17,2,,,,300.0,11.5078,13.242946083999998,,,10.0,2017-03-17 09:00:00
EWR,2017.0,3.0,17,3,,,,330.0,8.05546,9.2700622588,,,10.0,2017-03-17 10:00:00
EWR,2017.0,3.0,17,4,,,,320.0,8.05546,9.2700622588,,,10.0,2017-03-17 11:00:00
EWR,2017.0,3.0,17,5,,,,270.0,11.5078,13.242946083999998,,,10.0,2017-03-17 12:00:00
EWR,2017.0,3.0,17,6,,,,270.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-17 13:00:00
EWR,2017.0,3.0,17,7,,,,260.0,11.5078,13.242946083999998,,,10.0,2017-03-17 14:00:00
EWR,2017.0,3.0,17,8,,,,270.0,8.05546,9.2700622588,,,10.0,2017-03-17 15:00:00
EWR,2017.0,3.0,17,9,,,,270.0,5.7539,6.621473041999999,,,10.0,2017-03-17 16:00:00
EWR,2017.0,3.0,17,10,,,,250.0,8.05546,9.2700622588,,,10.0,2017-03-17 17:00:00
EWR,2017.0,3.0,17,11,,,,230.0,5.7539,6.621473041999999,,,10.0,2017-03-17 18:00:00
EWR,2017.0,3.0,17,12,,,,250.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-17 19:00:00
EWR,2017.0,3.0,17,13,,,,260.0,16.11092,18.5401245176,,,10.0,2017-03-17 20:00:00
EWR,2017.0,3.0,17,14,,,,260.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-17 21:00:00
EWR,2017.0,3.0,17,15,,,,280.0,16.11092,18.5401245176,,,10.0,2017-03-17 22:00:00
EWR,2017.0,3.0,17,16,,,,290.0,16.11092,18.5401245176,,,10.0,2017-03-17 23:00:00
EWR,2017.0,3.0,17,17,,,,280.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-18 00:00:00
EWR,2017.0,3.0,17,18,,,,260.0,16.11092,18.5401245176,,,10.0,2017-03-18 01:00:00
EWR,2017.0,3.0,17,19,,,,270.0,12.658579999999999,14.567240692399997,,,10.0,2017-03-18 02:00:00
EWR,2017.0,3.0,17,20,,,,240.0,11.5078,13.242946083999998,,,10.0,2017-03-18 03:00:00
EWR,2017.0,3.0,17,21,,,,270.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-18 04:00:00
EWR,2017.0,3.0,17,22,,,,230.0,14.960139999999999,17.215829909199996,,,10.0,2017-03-18 05:00:00
EWR,2017.0,3.0,17,23,,,,240.0,13.809359999999998,15.891535300799996,,,10.0,2017-03-18 06:00:00
EWR,2017.0,3.0,18,0,,,,240.0,10.357019999999999,11.918651475599997,,,10.0,2017-03-18 07:00:00
